transaction_amount,account_age_days,user_past_orders,avg_order_value,session_duration_sec,pages_viewed,typing_speed_score,device_trust_score,email_reputation_score,ip_risk_score,geo_distance_km,failed_payment_attempts,time_since_last_order_hours,target
25.986131078941423,439.7020401947167,7.0,31.520996567078914,119.86306535743384,4.0,0.434415761769823,0.5862380238472287,0.949120223884288,0.23642819532698608,370.6490066842848,2.0,85.70414649967364,suspicious
23.170200480271117,,16.0,11.63163237466456,217.67924480509242,9.0,0.6694397537435997,0.8795890362585047,0.660964106652295,0.2935373454644606,1649.2225869134877,1.0,478.14054951541635,fraud
15.19869983855625,655.2029138267433,19.0,12.437330245762348,223.7521584558838,4.0,0.5655169746822922,0.8166162260499371,0.7767089698755256,0.1022560216782698,402.2296546764471,0.0,77.70162968322995,legit
76.64314262710896,560.1228886620316,10.0,28.314152768275413,75.02539654458596,3.0,0.7280341341666016,0.7865486117159958,0.7543805441294994,0.27527176620100907,1046.7688644207897,1.0,34.76900022165645,fraud
23.77536451657861,400.074052310423,8.0,10.97681440266424,158.67160840454855,3.0,0.718751977965062,0.4485816563518079,0.8958216179555065,0.3637497126136106,317.8892596366986,2.0,49.103603337198784,suspicious
18.83885234008451,424.46829463797116,16.0,14.65815735454266,563.389630413646,8.0,,0.73982189974183,0.7366757801792925,0.20187123388503708,1255.8342098706485,0.0,365.298681550979,legit
20.099330018267796,271.94185741322485,11.0,40.81632213312216,78.24713348778444,3.0,0.5690414636357184,0.9446539240639216,0.6795178030308291,0.22263136132661235,370.80006351271857,0.0,82.14400174370832,legit
42.625932309168604,132.66237685725986,5.0,20.441550877813334,230.34882554838717,5.0,0.6726828694578896,0.7775627441763014,0.7607376689050158,0.5796739642922247,111.59372454723572,0.0,382.9034870568413,legit
36.989254617030376,506.72371864209407,15.0,7.436375079089043,184.68052229445303,3.0,0.6033524828201107,0.7593384869253031,0.8447474492418355,0.36334789152965696,164.27355261875798,1.0,403.4016861371373,fraud
38.506332945472394,90.36661922931886,5.0,10.184860471146829,92.17047517713324,0.0,0.5263707650857332,0.5524209425878222,0.29174839328933316,0.6203681084847054,71.64925731343735,0.0,9.021278463752424,suspicious
39.10294768671148,137.78567290880474,2.0,43.25784440171085,311.5086332783661,5.0,0.3567196065217804,0.840557108973516,0.7049774539707477,0.27432637331286797,234.55555534412426,0.0,91.04369270806532,suspicious
,289.30244794382224,,31.882325241324065,120.34900219390013,2.0,0.6275263392886858,0.7340696711553356,0.7621448702733732,0.3139777031174316,569.3282535979384,0.0,229.20368942535592,fraud
19.193030840284074,267.97985688137527,8.0,16.556082795443636,448.68810107679127,10.0,0.5866465637062679,0.4753038542493259,0.9214034620478755,0.4111570698793786,58.935145173828786,,229.00802985692974,legit
17.541924126804062,544.0503053293764,18.0,25.108361679083504,1022.9729779291749,22.0,0.5939172091904901,0.8062255935552484,0.5901663148231828,0.3100420433495362,160.29270160756514,0.0,54.71945581192111,suspicious
13.575859530633686,640.6053664509412,11.0,36.78697699361986,189.4507134799491,4.0,0.7620932361283093,0.7260511352736927,0.8904705944288762,0.549667765986982,1262.1293216589982,0.0,334.0837079813049,legit
45.7678788167001,1180.9086656819418,27.0,13.42514724270271,708.6753300453535,14.0,0.6302667681220736,,0.8118019683877669,0.5741282785790551,335.3487872709597,0.0,55.674662386999415,suspicious
70.78353724070337,77.49744583232287,3.0,28.77143913971663,198.87446483552225,6.0,0.4400929410266222,0.8977799570706566,0.6790015753759695,0.2538800596792243,960.9692406097341,0.0,298.7957266791444,legit
24.60979811491761,466.5822755972882,15.0,13.819216325974427,35.853443120216006,1.0,0.9130134960596632,0.663651960678072,0.8487201523513126,0.23686037714543107,1413.1840311206486,0.0,8.859223263654638,legit
13.27479327605945,453.61348412299924,10.0,28.26487882655305,144.80119566083513,3.0,0.5111917600447807,0.6978321271685402,0.6823466108737164,0.5319961039328832,153.76837082206183,0.0,83.11308532690255,legit
13.452849827138749,415.2440036396117,9.0,40.069741230654195,173.53324573759332,2.0,0.6941119418939525,0.4414632048853196,0.6159402448766659,0.44002995098343567,611.9313973367214,1.0,260.26608777491793,fraud
47.134436495152265,506.5701189006873,18.0,43.11722984878754,678.2326197862658,12.0,0.7062794798497023,0.6855776798941184,0.6233647827488411,0.22269869362695935,884.5265362398447,0.0,186.75460701955774,legit
50.99696114326797,580.0539003655515,17.0,19.895095261366084,196.98442220709572,6.0,0.7607252769069721,0.9153839156935385,0.6768892867784131,0.5101657202194007,93.60361367292184,0.0,27.83397986471811,suspicious
43.02068850704664,823.9362178038501,24.0,33.28769931681547,35.25772470927529,1.0,1.0,0.807301495904674,0.8797147099216966,0.2515525199404149,805.0375068472581,0.0,289.7113229690356,legit
15.399218306369196,424.0019118055298,7.0,28.94798497160826,250.72064875860147,7.0,0.6164057103088044,0.9557815289403397,0.5693349073855856,0.06659713044937399,117.11824157871384,0.0,88.99965157774427,legit
33.027386941655706,987.5950129741299,30.0,16.373568834808474,195.71615375111122,6.0,0.42144466273140235,0.798609944379024,0.362615921297575,0.27810185584629504,198.41663339524507,1.0,140.11930231256932,fraud
29.93962751213452,426.1560061049609,14.0,10.898649197130593,158.2462362878935,2.0,0.7292071430533018,0.7234729274431269,0.8289205077281024,0.16886085887144578,231.06094425868145,1.0,,fraud
32.651320768097605,240.83431973940895,5.0,45.16910543801494,180.57418354139278,5.0,0.7536480281017052,0.7979934815786927,0.6553025464512918,0.19637578590596408,185.5500324468796,2.0,,suspicious
56.866957532818375,399.7760859633359,10.0,21.936756975823766,430.1645227105753,19.0,0.4451442459705797,0.6916557296553397,0.7141538397899103,0.27988852425764826,741.806175769183,1.0,176.45136040472755,fraud
32.787790867907354,,5.0,19.564629424888743,204.2948624563067,6.0,0.5861269265712018,0.6820223205083517,0.8206718399273081,,350.4770453577001,1.0,47.87106906548545,legit
48.28285499580283,180.0581364960434,9.0,29.678152385778244,209.43879660722968,4.0,0.6864938575987711,,0.9002806256713983,0.02945315769107488,435.5994539404725,0.0,41.782938679463996,suspicious
28.715648241243,307.63127831500924,10.0,71.45280102128218,124.50373377022592,3.0,0.5569466784180214,0.6307428679608299,0.731749907651143,,17.130310720114434,1.0,77.3725209417793,suspicious
34.665726464408365,276.16119358073973,5.0,7.114866022208361,70.25511228174254,1.0,0.886939531142135,0.9100145727103567,0.8023055617975458,0.2906404442485268,201.07179938312262,0.0,572.6356546064089,fraud
46.36732422955422,809.116258188983,29.0,63.16980948325832,208.92176110265885,1.0,0.6996592768201689,0.6188200854815803,0.762554444680037,0.19066441001552856,839.4215898858611,0.0,243.74680907614047,fraud
7.857099776118667,304.7998725106777,8.0,20.720431895222852,119.00483568505732,3.0,0.38654518606674226,0.4849943803844181,0.6523617284872629,0.3514701752973866,83.68896602965187,1.0,26.957501161652704,suspicious
20.66165291580093,152.78260104181803,8.0,23.52050568420977,202.72735662282372,4.0,0.5831573559826124,0.864223717358272,0.5838692228058472,0.4178856487771372,41.96507333676123,0.0,156.9912359391221,legit
18.17747597497861,348.9120020417832,8.0,12.985241894770404,39.9036903541306,0.0,0.4198706836799181,0.7045841076122814,0.734432194819665,0.06335712824401424,483.1142854591426,0.0,161.5975674482915,fraud
15.751787155000606,423.21665194152877,13.0,9.314872818694345,196.40198313775056,8.0,0.2831265117189647,0.6601154538003015,0.6657292004582996,,624.3757127875584,1.0,52.93256924438939,suspicious
21.458677015789185,375.95846849323465,16.0,28.6082205084564,173.72611920450936,2.0,0.4016137361745365,0.8414306510797563,0.8693027093721138,0.48144373203253055,1449.6721102109861,,267.1801206063991,suspicious
96.61172537531134,146.45194443520938,1.0,18.35409903794679,190.03352971598795,2.0,,0.6794396987679234,0.4139990642953035,0.36433757885208073,,2.0,220.77029469481866,fraud
12.98822985612675,866.335097859079,30.0,16.009629182006258,215.94720079529674,1.0,0.6395977484424451,0.8437714674346726,0.7588583233781185,0.20492721741858727,340.15645892829986,0.0,181.43483577630286,suspicious
61.74645725062801,69.15945201137805,2.0,13.731157531357397,259.8047729767682,7.0,0.46173925204238414,0.23218249277641928,0.8137405793397207,0.2948082221272059,578.2029192038516,0.0,93.8088281887157,fraud
6.485446678565279,371.89189947048726,11.0,8.103479021794994,275.6476857430346,,0.3262858719511973,0.793080668438223,0.7411019876046699,0.670078427423348,1462.359624832561,1.0,2.56495010583497,suspicious
20.396181960037698,142.34404774389955,6.0,20.508213359066836,157.36241739909173,3.0,0.4309702236989228,0.9643979602899514,0.5207721165456439,-0.23936768232674133,439.9858119413807,0.0,97.85085543260197,legit
31.135234043136666,680.3395103198835,21.0,23.844964512939647,366.91557000858285,8.0,0.7679455669891495,0.7416101013726106,0.7689993196246075,0.2939079893802868,232.1829331594134,1.0,151.23719868179182,suspicious
44.62476534253486,467.99237114447146,18.0,32.64949661741893,170.7370027531686,3.0,0.7352532772554534,0.6282014402874726,0.8503320650227264,,86.22157186391985,0.0,210.82973125525928,legit
49.627374802468616,423.20192969778657,8.0,25.169780057625218,65.79262408130161,1.0,0.8288404392763493,0.764930002217191,0.8587838791102541,0.5695751966825076,1813.8911671019478,1.0,9.258922183248602,fraud
53.21525747751191,287.88043533541963,7.0,22.65811160723401,307.2306892597839,5.0,0.5349969139531021,0.7246690115393933,0.8440568888396582,0.4168501920341482,551.7192349920334,0.0,15.057289676812484,suspicious
,817.7619198628711,18.0,12.173942460218226,156.40701485359418,7.0,0.4198669880280332,0.7027455162843311,0.558425774722313,0.4581315513013732,,0.0,29.819932389154356,suspicious
18.30182856124578,287.3417979450163,8.0,36.89172038624871,137.2910246350682,2.0,0.5908905365207021,0.6966219877119127,0.5388691349653579,0.46075440845567905,281.1865036966844,0.0,76.44759675384407,legit
56.22038980779215,1043.9177279643372,34.0,18.24846515977372,548.6873229807874,11.0,0.784523603983692,0.7873593953719792,0.7992108268849212,0.46233226193241067,45.63902799461029,1.0,12.816600330991593,suspicious
23.04367489709171,175.8368713138562,9.0,24.751854789508634,153.75392492179103,5.0,0.9623351818811339,0.7803545301995601,0.7001573248745515,0.0717508861881939,1681.5967954018047,0.0,1.2392288278115366,legit
9.167518373516618,350.6275159025095,9.0,14.862489838001569,225.53410685052188,,0.652186084052319,0.5680674510312028,0.36700914598117285,0.16082130312143467,820.9847050919982,0.0,176.9749284914552,suspicious
10.347095663364058,569.5319571317591,18.0,35.93051364262729,396.2544204405376,9.0,0.6815536457294264,0.7482080146846198,0.6802367687876806,0.10497032102516576,,1.0,204.37377776037692,suspicious
12.409540313349023,490.21333807970956,15.0,,122.07222897849755,6.0,0.714580208857105,,0.6152697266342203,0.2520956256127669,1856.2306895232148,0.0,38.87986317922999,suspicious
41.371268091531974,331.0676163634625,11.0,16.073567045636374,315.67881674166165,7.0,0.6644556022816567,0.36815050719830705,0.8524107512049844,0.30165410194362124,538.8263519390781,0.0,515.3272457605292,fraud
30.601893179632132,78.75009574870012,3.0,53.745424560236955,206.27787575452217,5.0,0.6431654059752788,0.9607243345605209,0.7413702623341822,0.1642389809513947,271.64897877151975,2.0,276.22856029094487,legit
1121.605568603996,389.99576066110086,10.0,38.42570419345056,483.2951705494303,9.0,0.3598859566134141,0.8667035454840301,0.8323753940102712,0.19809654960486156,45.62405819489826,1.0,121.15525588261792,legit
18.85607702654239,262.06870222570865,7.0,68.75991420029747,118.88308162341302,3.0,0.7599834790160385,0.40204379864145007,0.48702961349471496,0.4625309403596166,547.520047429958,1.0,67.39212798967114,fraud
31.023926749782678,216.49024346518095,6.0,46.80292866125354,112.44188390171514,2.0,0.6663075781335447,0.8190287236049016,0.8660029414346676,0.34786235679515454,623.9869995883985,0.0,127.11915194230988,fraud
46.143302917536154,592.1413326057651,8.0,22.580540698457657,225.216950622399,7.0,0.5485403427107741,0.8297359485942584,0.8103088731344645,0.5733359295808745,1078.2410005134982,0.0,219.58910116024168,legit
20.84377705774591,63.232434943525405,2.0,11.39447672830489,87.40509000175345,0.0,0.5979236221853604,0.7908058325492182,0.7162648352610964,0.1519579009899521,353.9773852569905,1.0,153.88496742823958,fraud
39.97518761126142,339.9277258038023,11.0,28.463760731875862,463.18051157175876,14.0,0.35628750130597475,0.8644227326609234,0.8812300097122148,0.2705922898708476,644.9148409097692,0.0,28.673803996912135,legit
15.446198944931348,21.486665262817255,1.0,9.260279329713818,146.73818983609556,3.0,0.44480218430711366,0.4180844305605561,0.8573386834377391,-0.28729162265228436,1574.3041642140324,0.0,11.456973491208403,fraud
19.913626186937435,492.78583797726947,14.0,39.17447522744845,660.8682833302065,21.0,0.7921301003320043,0.7907730991947592,0.5430793108743524,0.43731634837808187,950.7156555049169,0.0,186.38424427975548,legit
19.599867188202968,596.2907761945122,22.0,25.708423769282184,85.934224569456,,0.7194317460099046,0.346687313280191,0.8407882973316919,0.17167927745611686,105.608392609042,1.0,132.11399377376924,fraud
9.81131489957725,386.12177472521967,10.0,,396.8369534239843,7.0,0.617537428077061,0.6174156344378222,0.5836845154577079,0.4257047680047411,678.6191300773963,1.0,129.56975132617563,fraud
41.01453879765555,243.49993914698086,5.0,19.81380491401703,150.43063749248196,1.0,0.4407339661216386,0.5491188584539048,0.433175029060105,0.18559288439156477,698.4210529946366,0.0,76.19749247314111,legit
18.192474341108337,809.9736362344385,25.0,46.79226318099439,115.5618230147546,4.0,0.37910329004590515,0.7910284329742704,0.6067590108689185,0.43394808991271544,2963.4738247496866,,1.3468038069805166,suspicious
27.40210953937463,845.6101674638259,29.0,28.271259066620434,252.97913973146967,6.0,0.3444652188664519,0.8046416228656764,0.6728137525297762,0.13395363148387113,210.09974113791216,1.0,29.293838253602292,legit
40.79806525519865,438.58686665544354,13.0,21.984124349874005,201.41312147739959,4.0,0.6659071790630967,0.5787958682836465,0.7341290837369735,0.37519221254385204,1124.1198334944736,0.0,206.36512708149513,legit
39.628616636872856,928.3448474323762,31.0,18.363836692171343,276.21270504077376,2.0,0.5455150082137986,0.6305845467140127,0.6824636489744972,0.5155582216946416,150.64254463992236,0.0,41.322752778057534,suspicious
47.73082151717038,175.54064954806535,7.0,24.66085011759598,106.99503789418497,1.0,0.5813062197859222,0.5167606676206938,0.791126841754848,0.11173101938347865,567.4051394988809,1.0,154.58204668027898,suspicious
24.935371513544236,316.18354968283563,5.0,35.2964517307218,56.720514708033846,0.0,0.5462944025075842,0.4963688913173638,0.7596560357466917,0.11278312804148481,55.536080475135726,0.0,148.67114290677424,legit
18.919562407005433,35.60132247629383,3.0,29.892235461859137,295.1672574674918,8.0,0.5229232657570024,0.8924183045611013,0.7842876665854533,0.15437970232307766,1518.8867165887543,1.0,17.479687292830796,legit
25.3363347286034,133.78934597651855,3.0,12.843483822671129,-124.44572588852397,3.0,0.4601513325092957,0.9738750370952242,0.8383666255936653,0.41822593429481525,125.26663811593595,0.0,,legit
6.46088129029243,123.64673242990146,5.0,29.893405698432197,188.4686348469977,6.0,0.661210815587244,0.829452292901527,0.7682481529023732,0.1343875685428761,1017.3077258521998,0.0,263.1958939842585,legit
7.9244617417952865,490.71967656080125,17.0,13.701069175381365,287.4780367511562,1.0,0.4473220801706177,0.5983978553098848,0.7702996737715876,0.21849941404108433,808.6321341627346,0.0,423.7255350856304,suspicious
8.808395753020903,,3.0,23.197397498283387,,6.0,0.4522981526482015,0.9466450946800299,0.7866249747514411,0.21214861438789598,749.5671181093236,0.0,393.7768520962628,legit
11.615497484778253,59.06490771735631,3.0,7.631509044712388,156.16037979269487,5.0,0.6095542348306536,0.7396218205188808,0.8468649404091378,0.34514343086415433,577.9005312463522,0.0,54.46961686272951,legit
,203.37424252837,4.0,18.837651407595263,,5.0,0.47908253461850026,0.4654247423130204,0.8587593127602727,0.44789615712851116,6.058693800800036,0.0,74.78052417926862,legit
12.557810253218518,224.31347026080675,5.0,16.165260072216043,411.6380992462503,9.0,0.3653306009044785,0.46562871610867057,0.5863735812877353,0.2661025295115668,43.87465771547347,0.0,72.22505857340906,suspicious
,111.66414695215309,1.0,11.991944098663362,322.5545956170342,6.0,0.7691179339869189,0.7809063579430745,0.5832235118587716,0.23786971136304985,2759.4404051993743,0.0,92.54466930352392,legit
81.80546520043498,365.3498719130054,12.0,18.5348191014476,430.1145702515702,12.0,0.41120730063942706,0.8652867392023792,0.6265334637419466,0.144928494459898,45.19880330506417,0.0,215.38663210027053,legit
20.028887863524837,413.99421002552634,13.0,37.63824487320715,78.7521697519463,1.0,0.5693162984151672,0.9165995748090283,0.4781625516467603,0.3634732917889807,1664.097092227372,1.0,84.68417930214855,fraud
50.748813239088776,87.81713662531342,3.0,15.232525070787661,111.3656228824966,3.0,0.3785473182800553,0.7244837418086141,0.3320744778910959,0.2569694906146258,900.1099114566844,1.0,112.80225877358733,fraud
12.261018130861153,542.9407102439428,11.0,10.375707875697648,135.77919321401257,0.0,0.3178836349990132,0.8295083739575383,0.7658107595219165,0.18677545882146168,661.6005821907218,0.0,137.80348249186557,suspicious
22.768501686226703,165.59492325359454,5.0,,234.63075593716275,7.0,0.8607953217668033,0.8545546287613127,0.8767011864660662,0.12512848058027953,1003.900774575224,0.0,204.4574520920714,legit
12.091240360997013,221.5490550728835,6.0,18.343667524909883,638.6384615911068,17.0,0.5606692093113702,,0.6154902008467458,0.22987401442465843,1945.385726083308,0.0,260.37293238474984,legit
20.324394934785833,470.5440080494267,12.0,45.37606335732801,189.1810078424278,3.0,0.0,0.7087543253966546,0.7290684901663648,0.25634496800442486,764.7589771386967,1.0,706.5261252335766,legit
55.38240349408917,223.1103825378674,6.0,13.09736752395253,131.36410415022294,2.0,0.8171736501050577,0.7603821889454263,0.5320742539737674,0.32014244512906165,344.8305978860211,1.0,6.730862569235642,fraud
6.244978121985794,135.60199542577126,3.0,40.59915159492394,218.55646047653983,4.0,0.3337015558245011,0.37940845348114455,0.7337668505584716,,105.10378389695991,0.0,62.33820209330184,legit
589.8176522124413,350.1690390629344,10.0,36.14158337552629,65.15371160721593,0.0,0.3913720303780852,0.7271961220114824,,0.27969012723105086,304.9324080838872,0.0,27.888200136879053,legit
33.18424655588959,,12.0,35.87902828278366,37.18099351774031,3.0,,0.8925546274794646,0.6730485195554836,0.17069599244799866,421.8388918256095,0.0,1.3871255526571407,suspicious
16.362179403215997,631.1762794718553,21.0,31.110794340218565,74.52520184522746,4.0,,0.9565291604713575,0.8393172613647809,0.3204072468945847,1490.204418261579,2.0,618.9092946792457,suspicious
7.9315686149374285,206.8031292900935,9.0,40.270881134173024,132.63100209144835,2.0,0.8229373577735994,0.5481970946525175,0.4224444701838513,0.3080592958866986,648.9328962331571,0.0,2.147790035819539,legit
28.826931783681935,155.72002733820784,9.0,21.179570055360863,249.94942640932916,3.0,0.39729612019439114,0.6079092762340782,0.897970947329172,0.10729125964162327,946.7421862656257,1.0,164.20013102556206,legit
17.286592435344453,183.47908285220973,5.0,20.212849817429213,-187.77709389302933,8.0,0.6440210174267685,0.6791407177967047,0.9466811225971359,0.45679124798255666,813.8830066530154,0.0,446.04297236908496,legit
33.041844707693194,635.6777502541437,20.0,34.28516701846395,-299.76781317788965,10.0,0.7222409219441623,0.8382058513080534,0.6484479753154814,0.13424382250775754,,0.0,7.980310598231988,legit
27.62094394934459,181.003082780148,6.0,58.34124943078073,356.3063659682661,,0.8211793681296818,0.8250360899557444,0.7982905067097976,0.11608258224857892,96.73983676343536,1.0,638.319710004696,legit
105.79593081966414,898.9241190412343,22.0,114.73849357182486,-77.28980604797829,1.0,0.5631689424095241,0.4658422424101594,0.7627162163919674,0.20204344900890234,609.9070220579827,2.0,24.872424729414195,fraud
22.121449792171912,466.43344338295907,12.0,25.1830320472921,154.0080091452525,2.0,,0.8216358070710791,0.8344806367730704,0.4629819288889045,,0.0,134.9190952117787,legit
11.359190265094842,321.7161833827671,9.0,15.065997345928354,524.6232740065603,13.0,0.17673214799743242,0.9855208315214627,0.8811643842986423,,447.85653791349534,0.0,197.6012512328516,legit
31.57558797858911,204.12933829229593,7.0,21.408191597887885,63.26953052246364,2.0,0.8575455654101216,0.6273327383342319,0.8804844836459266,0.22045628206223544,827.9237172321609,1.0,93.69536038795486,fraud
32.687645118140814,353.6305430786192,14.0,15.218137106612078,182.4945439426281,5.0,0.5945334349921519,0.700547250365966,0.7437252620293174,0.3177540203469374,583.452430230649,0.0,214.40686784896263,legit
86.08278409094245,134.85772658026394,5.0,22.284366855522748,184.4297147442682,3.0,0.5076742123450141,0.7871553255198137,0.7335639316855819,0.24137563511711638,1312.3015257540458,0.0,116.90004056287273,suspicious
55.13829914645908,90.54564057074012,2.0,22.425268787851312,329.59889167980145,5.0,0.6294016584903912,0.6982350620780924,0.6876158708605111,0.16184056972087424,355.45056186825207,0.0,289.2192658855718,legit
,469.5140032467933,11.0,26.733995614410563,21.956707174754936,0.0,0.48000525117485837,0.5463230628310916,0.31674849057396526,0.28697844628665065,1589.563844830636,0.0,53.45504409210155,fraud
94.04820383046263,320.6695640147511,11.0,28.183207141221988,285.3550950094565,9.0,0.5990726367338247,0.9265390895689464,0.41271172561533104,0.3591048355033901,163.87456729774038,1.0,3.6412320453823708,fraud
130.1363065021407,556.3701952061755,14.0,27.1206050720691,-204.0378354704514,1.0,0.7586205653948322,0.4456416123998909,0.793270399397676,0.36034384790572604,1358.26300558863,0.0,65.43143235150464,suspicious
15.740093718969222,404.5974559498052,14.0,10.422036925103393,347.4935664376576,11.0,0.49937601837989876,0.7818930728503454,0.3568849479252586,0.3256885447755064,1342.9421007196745,1.0,177.00927349555676,suspicious
12.334626252991168,201.4810058978708,5.0,15.047136407007587,70.44331712060522,1.0,0.295339831852936,0.4390030575915641,0.5237903792163696,0.37641801229229094,1657.9201758917789,0.0,57.16177927602343,suspicious
19.46585037153168,630.6987635936474,13.0,12.896080497858609,196.92337551664858,6.0,0.5566368473476383,0.8617333689083326,0.5711416862683998,,183.4853399526198,0.0,118.9396355703174,suspicious
8.41332513515173,220.78875163187413,8.0,32.546129133883305,41.580608575235566,,0.5781195249654874,0.8414800253255741,0.7233909923115853,0.28645374736917883,41.44369455009578,1.0,25.423636568115995,suspicious
46.51981285701203,750.0330494220563,26.0,7.8666800898183435,,0.0,0.49899025972203215,0.6889719090079797,,0.1232765355177663,2605.356485142368,1.0,546.6374830044542,fraud
22.445961457377514,215.4054252364086,3.0,45.905180191468624,258.63109617145983,2.0,0.751306952078762,0.5843982979857628,0.863721594321497,0.2617771985186316,254.71686045854076,0.0,73.97278927528806,legit
7.766461456718485,105.01300158097023,3.0,32.08910382784945,108.86798520546209,6.0,0.5956871555940361,0.8770315575586002,0.49845944481444915,0.3720861156401907,159.57381852881613,10.0,246.13519393285407,legit
11.435902868901152,839.1833700159863,21.0,25.729748546684117,283.7231102416626,5.0,0.6410292879489499,0.6771264192387001,0.40084515670175264,0.12245992754884406,1638.4886595392356,0.0,40.37132430165838,legit
35.39203413322198,209.6486643203774,4.0,12.425205336390112,227.35960625302454,4.0,0.766606556657883,0.8395815938872176,0.7067530491908635,0.46802278118189206,38.03531429233362,0.0,0.6796103151467645,suspicious
55.2798011720623,221.4638098167663,3.0,22.120515255315368,160.6807515077559,2.0,0.7485596575675509,0.3895136743338614,,0.09636422936408541,2414.308714147121,1.0,43.84272150558328,fraud
148.0013296637106,109.27878279554052,5.0,9.92051076928612,35.67285321838544,0.0,,0.34898241083761705,0.5422083960760832,0.3625733157842009,378.1621872711751,,181.35926044803355,fraud
322.71936162830553,301.6281809613411,4.0,36.53780758991208,203.7763459286516,1.0,0.7431831373293637,0.8232688203154713,0.9047949044951051,0.2155302725404686,628.7008866131636,0.0,140.18128780565303,fraud
38.56125509221483,122.1367036845675,4.0,22.900174272030323,306.3247795797296,9.0,0.2298541900343426,0.8174395429457947,0.44240973548465445,0.16863392370672087,651.0452493365029,0.0,,legit
11.691856782341182,807.4622356772568,19.0,54.16552380855824,264.2942608671728,4.0,0.3004495560950711,0.5324044343864864,0.4185780607648675,0.34148108747383304,574.104233316763,0.0,30.432361280487108,suspicious
